tripID,timestamp,vehicleID,origLatitude,origLongitude,shapeID,routeID,plannedTripID,correctedLatitude,correctedLongitude,distance,angle
152000298,2020-02-24 21:40:41,2291,45.626703000000006,-122.670608,39,14,1991,45.62670289799584,-122.67057529146686,2.5434408286568786,-1.0
152000298,2020-02-24 21:40:46,2291,45.626983,-122.670608,39,14,1991,45.626982892427044,-122.67057350578808,2.682296591865746,-1.0
152000298,2020-02-24 21:40:51,2291,45.62706,-122.670605,39,14,1991,45.627059900251176,-122.67057301466677,2.487204247503028,-1.0
152000298,2020-02-24 21:40:56,2291,45.627295,-122.670603,39,14,1991,45.627294643401356,-122.67057031241757,2.542095706209185,-1.0
152000298,2020-02-24 21:41:01,2291,45.627603,-122.670598,39,14,1991,45.62760262299077,-122.67056344148183,2.6875973714321395,-1.0
152000298,2020-02-24 21:41:06,2291,45.627928,-122.670587,39,14,1991,45.62792766388353,-122.67055618991337,2.3960838688018065,-1.0
152000298,2020-02-24 21:41:11,2291,45.628257,-122.670555,39,14,1991,45.62825582590228,-122.67052931204756,2.001757435862478,-1.0
152000298,2020-02-24 21:41:16,2291,45.62851,-122.670537,39,14,1991,45.62850856885716,-122.67050568818622,2.4400020276594008,-1.0
152000298,2020-02-24 21:41:46,2291,45.628845,-122.670567,39,14,1991,45.6288442849065,-122.67048060715656,6.718378111177503,-1.0
152000298,2020-02-24 21:41:51,2291,45.629252,-122.670568,39,14,1991,45.6292512196139,-122.67047371893885,7.331808889064738,-1.0
152000298,2020-02-24 21:41:56,2291,45.629632,-122.67056200000002,39,14,1991,45.629631278296095,-122.67046741958448,7.3550109657965566,-1.0
152000298,2020-02-24 21:42:01,2291,45.63,-122.670557,39,14,1991,45.629999272630904,-122.6704616771501,7.412746096058935,-1.0
152000298,2020-02-24 21:42:06,2291,45.630273,-122.670492,39,14,1991,45.630272736056845,-122.6704574098405,2.68989093565958,-1.0
152000298,2020-02-24 21:42:11,2291,45.630475,-122.670448,39,14,1991,45.6304748134039,-122.67046184553604,1.0768288116628948,-1.0
152000298,2020-02-24 21:46:57,2291,45.630928,-122.670513,39,14,1991,45.63054210000001,-122.6704637,43.082976377216255,-1.0
152000298,2020-02-24 21:47:02,2291,45.631365,-122.670517,39,14,1991,45.63054210000001,-122.6704637,91.600292889648,-1.0
152000298,2020-02-24 21:47:07,2291,45.631697,-122.670515,39,14,1991,45.63054262495208,-122.67044579330134,128.47926047141777,-1.0
152000298,2020-02-24 21:47:12,2291,45.631847,-122.67036,39,14,1991,45.630543,-122.67043300000002,145.1158655985563,-1.0
152000298,2020-02-24 21:47:17,2291,45.631823,-122.669873,39,14,1991,45.630543,-122.67043300000002,148.84809765478326,-1.0
152000298,2020-02-24 21:47:22,2291,45.63181,-122.66965,39,14,1991,45.630543,-122.67043300000002,153.4836132945685,-1.0
152000298,2020-02-24 21:47:37,2291,45.631807,-122.66956,39,14,1991,45.630543,-122.67043300000002,156.09137276425017,-1.0
152000298,2020-02-24 21:47:42,2291,45.631797,-122.668977,39,14,1991,45.630543,-122.67043300000002,179.61986130698327,-1.0
152000298,2020-02-24 21:47:47,2291,45.631793,-122.66811,39,14,1991,45.630543,-122.67043300000002,227.92660640357826,-1.0
152000298,2020-02-24 21:47:52,2291,45.631893,-122.667147,39,14,1991,45.630543,-122.67043300000002,296.35478355332384,-1.0
152000298,2020-02-24 21:47:57,2291,45.63182800000001,-122.66643,39,14,1991,45.630543,-122.67043300000002,342.50427516483495,-1.0
152000298,2020-02-24 21:48:02,2291,45.631417,-122.666143,39,14,1991,45.630543,-122.67043300000002,347.4596635850178,-1.0
152000298,2020-02-24 21:48:07,2291,45.630823,-122.666228,39,14,1991,45.630543,-122.67043300000002,328.4598819718631,-1.0
152000298,2020-02-24 21:48:12,2291,45.630097,-122.666312,39,14,1991,45.63012864905907,-122.6704596582722,322.541108474137,-1.0
152000298,2020-02-24 21:48:17,2291,45.629242,-122.666642,39,14,1991,45.629273712870244,-122.67047333819363,297.9457282375831,-1.0
152000298,2020-02-24 21:48:22,2291,45.62827,-122.667178,39,14,1991,45.62850999999999,-122.670441,255.1305720776596,-1.0
152000298,2020-02-24 21:48:27,2291,45.627205,-122.667805,39,14,1991,45.62723518209421,-122.67057163898214,215.1600256554625,-1.0
152000298,2020-02-24 21:48:31,2291,45.626123,-122.668492,39,14,1991,45.626251,-122.67050199999998,156.94436955451548,-1.0
152000298,2020-02-24 21:48:36,2291,45.625097,-122.669375,39,14,1991,45.625675,-122.670643,117.69873641157581,-1.0
152000298,2020-02-24 21:48:41,2291,45.624167,-122.670422,39,14,1991,45.62417750515174,-122.67084092281272,32.59637684416498,-1.0
152000298,2020-02-24 21:48:46,2291,45.623328,-122.671553,39,14,1991,45.62334507707642,-122.67158792292358,3.313700248765101,-1.0
152000298,2020-02-24 21:48:51,2291,45.622515,-122.672627,39,14,1991,45.622473636551724,-122.67255822438713,7.053898004390317,-1.0
152000298,2020-02-24 21:48:56,2291,45.62161500000001,-122.673362,39,14,1991,45.621596594421774,-122.6733123999778,4.366307616249107,-1.0
152000298,2020-02-24 21:49:01,2291,45.620663,-122.67394,39,14,1991,45.62065170369264,-122.67390100561951,3.282097873277104,-1.0
152000298,2020-02-24 21:49:06,2291,45.619652,-122.674543,39,14,1991,45.619641322021025,-122.67450799854588,2.969447769576528,-1.0
152000298,2020-02-24 21:49:11,2291,45.618642,-122.675145,39,14,1991,45.618638528286034,-122.67513362003409,0.9654517285352848,-1.0
152000298,2020-02-24 21:49:16,2291,45.617645,-122.67574,39,14,1991,45.617640842394884,-122.67572550528747,1.2182443902998872,-1.0
152000298,2020-02-24 21:49:21,2291,45.616647,-122.67633,39,14,1991,45.616641715799744,-122.67631157762429,1.5483546726168125,-1.0
152000298,2020-02-24 21:49:26,2291,45.615643,-122.676928,39,14,1991,45.6156354891298,-122.67690181475606,2.200804361201293,-1.0
152000298,2020-02-24 21:49:31,2291,45.614617,-122.677548,39,14,1991,45.61460502937218,-122.67750626664541,3.5075842328697786,-1.0
152000298,2020-02-24 21:49:36,2291,45.613638,-122.678128,39,14,1991,45.61362462162376,-122.67808135879385,3.9200769009213112,-1.0
152000298,2020-02-24 21:49:41,2291,45.612802,-122.67868,39,14,1991,45.61278024665707,-122.67859484425598,7.049714622741443,-1.0
152000298,2020-02-24 21:49:46,2291,45.612138,-122.679167,39,14,1991,45.61208466647767,-122.6789582203292,17.284061278351842,-1.0
152000298,2020-02-24 21:49:51,2291,45.611722,-122.67955,39,14,1991,45.61163132634595,-122.67919504846458,29.385064483950615,-1.0
152000298,2020-02-24 21:49:56,2291,45.611672,-122.680195,39,14,1991,45.61144184517618,-122.67929403478632,74.58742465063511,-1.0
152000298,2020-02-24 21:50:01,2291,45.611785,-122.680585,39,14,1991,45.61145364373755,-122.67928787113323,107.38428092454198,-1.0
152000298,2020-02-24 21:50:21,2291,45.611802,-122.68065,39,14,1991,45.61145399268504,-122.67928768884056,112.78047077776884,-1.0
152000298,2020-02-24 21:50:26,2291,45.611728,-122.68095,39,14,1991,45.611321092266905,-122.67935711697193,131.86862381232348,-1.0
152000298,2020-02-24 21:50:31,2291,45.611388,-122.681025,39,14,1991,45.61100422009146,-122.67952265326849,124.37347406255914,-1.0
152000298,2020-02-24 21:50:36,2291,45.61115,-122.68111,39,14,1991,45.61077508481965,-122.67964235517742,121.50063726556563,-1.0
152000298,2020-02-24 21:50:51,2291,45.610832,-122.681302,39,14,1991,45.61039014483271,-122.67986492188216,122.07216870430186,-1.0
152000298,2020-02-24 21:50:56,2291,45.610445,-122.68161299999998,39,14,1991,45.609985711005656,-122.68011922056186,126.88864530754398,-1.0
152000298,2020-02-24 21:51:01,2291,45.610103,-122.6819,39,14,1991,45.60965347998002,-122.68031635920677,132.90253909852933,-1.0
152000298,2020-02-24 21:51:06,2291,45.609852,-122.682277,39,14,1991,45.609346112965625,-122.68049478050185,149.5676908215907,-1.0
152000298,2020-02-24 21:51:11,2291,45.609692,-122.682817,39,14,1991,45.609077150123994,-122.68065090883148,181.7830264576841,-1.0
152000298,2020-02-24 21:51:16,2291,45.609775,-122.68338500000002,39,14,1991,45.60900998837408,-122.68068989507864,226.1789976089326,-1.0
152000298,2020-02-24 21:51:21,2291,45.610058,-122.684108,39,14,1991,45.60907676097542,-122.68065113472557,290.1075636962446,-1.0
152000298,2020-02-24 21:51:26,2291,45.61036,-122.684885,39,14,1991,45.60914668610775,-122.68061054438213,358.72150257071894,-1.0
152000298,2020-02-24 21:51:31,2291,45.61061,-122.685552,39,14,1991,45.60919877404768,-122.68058030822384,417.23505954743774,-1.0
152000298,2020-02-24 21:51:36,2291,45.610765,-122.685878,39,14,1991,45.609252401878685,-122.68054917818512,447.20617997826116,-1.0
152000298,2020-02-24 21:51:41,2291,45.611022,-122.68577,39,14,1991,45.609499365401646,-122.68040582008378,450.17350783896006,-1.0
152000298,2020-02-24 21:51:46,2291,45.611403,-122.68546200000002,39,14,1991,45.60989699999999,-122.680175,443.9172776935712,-1.0
152000298,2020-02-24 21:51:51,2291,45.61155,-122.685343,39,14,1991,45.60995063710824,-122.68014127422113,441.85903253556205,-1.0
152000298,2020-02-24 21:51:56,2291,45.611775,-122.685167,39,14,1991,45.61018453271237,-122.6799942060499,439.40142703985407,-1.0
152000298,2020-02-24 21:52:01,2291,45.612157,-122.684862,39,14,1991,45.61081790804933,-122.67961998401518,433.9662246053997,-1.0
152000298,2020-02-24 21:52:06,2291,45.612302,-122.684728,39,14,1991,45.61097603646971,-122.67953737659458,429.71163176940183,-1.0
152000298,2020-02-24 21:52:56,2291,45.612682,-122.684457,39,14,1991,45.61137237297572,-122.67933032756198,424.41737857205874,-1.0
